"X","hhid","hhid_2010","year","aez","lat","lon","maize_area_ha_sw","maize_pro_sw","maize_qua_sw_kh","fert_qua_sw","fert_qua_sw_kh","hybrid","farm_income","total_income","sex","mar_stat","age","fam_exp","educ_hoh","hh_size","ad_equ_oecd_mod","HFIAS","HFIA","maize_area_ha","maize_pro","fert_use","fert_qua","fert_qua_kh","maize_qua_kh","e5","e6","credit_acc_hh_sc","acc_ext","heard_new_var","acc_ext_past","heard_new_var_past","overall_match","identification","match_pr_anh","acc_cred","maximum_2m_air_temperature_year","minimum_2m_air_temperature_year","total_precipitation_year","dismarket_km","dismarket_min","ext_km","ext_min","keep_hh","school","mysample","total_income_log","Qair_f_inst_mean_year","Admin_1"
1793,52003,520014,2010,"High Tropics",-0.6893200278,36.88286972,0.03875850141,0,0,19.13999939,493.8271179,1,242000,302000,1,0,76,49,2,2,1.5,0,1,0.04050000012,0,1,20,493.8271484,0,1,1,1,0,0,1,1,10,1,1,NA,24.07024956,5.787000179,1439.583496,1,15,1,15,1,1,1,12.61818218,1.134515882,"Murang'a"
1794,52003,NA,2013,"High Tropics",-0.6893200278,36.88286972,0.04844812676,129.1950073,2666.666748,1.914000034,39.50617218,1,295080,295080,1,0,78,50,0,4,2.299999952,1,2,0.05062500015,135,1,2,39.50617218,2666.666748,NA,NA,1,1,NA,1,NA,10,1,1,1,24.91951942,1.92050004,1542.554077,1,15,1,15,1,0,1,12.59500217,1.045138955,"Murang'a"
1795,52005,520016,2010,"High Tropics",-0.6985099912,36.69073105,0.4050000012,434.5200195,1072.888916,50,123.4567871,1,105600,119600,1,0,58,38,7,7,3.799999952,4,2,0.8100000024,540,1,100,123.4567871,666.666687,1,1,1,0,0,1,1,6,1,1,NA,24.86153984,4.856840134,1840.32019,2,30,12,180,1,1,1,11.69190788,1.015457869,"Nyandarua"
1796,52005,NA,2013,"High Tropics",-0.6985099912,36.69073105,0.2025000006,281.6099854,1390.666626,4.300999641,21.23950386,1,262900,262900,1,0,60,40,8,5,3,0,1,0.4050000012,810,1,15,37.0370369,2000,NA,NA,1,1,NA,1,NA,6,1,1,1,24.62389946,1.462239981,1980.834351,2,30,12,180,1,1,1,12.47952938,0.9773141742,"Nyandarua"
1797,52006,520017,2010,"High Tropics",-0.6918200254,36.90404892,0.2025000006,181.9349976,898.444458,0,0,0,240700,240700,0,2,63,33,0,3,2,6,3,0.4050000012,405,0,0,0,1000,1,1,0,0,0,1,1,9,1,1,NA,24.07024956,5.787000179,1439.583496,2,30,2,30,1,0,1,12.39130688,1.134515882,"Murang'a"
1798,52006,NA,2013,"High Tropics",-0.6918200254,36.90404892,0.01306124497,31.38998795,2403.292236,0,0,0,45450,154950,0,1,65,35,0,6,3.299999952,1,2,0.3037500083,730,0,0,0,2403.292236,NA,NA,0,1,NA,1,NA,9,1,1,0,24.91951942,1.92050004,1542.554077,2,30,2,30,1,0,1,11.95085812,1.045138955,"Murang'a"
1799,52007,520018,2010,"High Tropics",-0.6945499778,36.902771,0.1056037471,140.8049927,1333.333252,21.28999901,201.6026917,1,250653,250653,1,0,66,53,4,4,2.5,4,2,0.3037500083,405,1,70,230.4526672,1333.333252,1,1,0,0,0,1,1,9,1,1,NA,24.07024956,5.787000179,1439.583496,4,30,4,30,1,1,1,12.43182468,1.134515882,"Murang'a"
1800,52007,NA,2013,"High Tropics",-0.6945499778,36.902771,0.2025000006,266.1300049,1314.22229,40,197.5308685,1,18000,454000,1,0,68,55,4,8,4.300000191,6,3,0.4050000012,450,1,80,197.5308685,1111.111084,NA,NA,0,1,NA,1,NA,9,1,1,1,24.91951942,1.92050004,1542.554077,4,30,4,30,1,1,1,13.0258522,1.045138955,"Murang'a"
1801,52008,520019,2010,"High Tropics",-0.6880499721,36.91176987,0.1215000078,53.22600174,438.0740662,20,164.6090393,1,65400,73400,1,0,63,33,7,5,2.799999952,5,3,0.2430000156,90,1,40,164.6090393,370.3703613,1,1,1,0,0,1,1,5,1,1,NA,24.07024956,5.787000179,1439.583496,3,45,3,45,1,1,1,11.20367908,1.134515882,"Murang'a"
1802,52008,NA,2013,"High Tropics",-0.6880499721,36.91176987,0.03491464257,54,1546.629028,10,286.4127808,1,158460,170460,1,0,65,35,8,4,2.5,13,4,0.2782350183,108,1,20,71.88167572,388.1610718,NA,NA,1,1,NA,1,NA,5,1,1,1,24.91951942,1.92050004,1542.554077,3,45,3,45,1,1,1,12.04625607,1.045138955,"Murang'a"
1803,52009,520021,2010,"High Tropics",-0.6858000159,36.90156937,0.2025000006,293.2200012,1448,52.19300079,257.7432251,1,185500,222900,1,0,56,21,14,3,2,15,4,0.4050000012,1080,1,151,372.8395081,2666.666748,1,1,1,0,0,1,1,11,1,1,NA,24.07024956,5.787000179,1439.583496,1,25,8,90,1,1,1,12.31447887,1.134515882,"Murang'a"
1804,52009,NA,2013,"High Tropics",-0.6858000159,36.90156937,0.2025000006,363.8699951,1796.888916,50,246.9135742,1,189050,359450,1,0,58,23,14,4,2.5,4,2,0.4050000012,810,1,100,246.9135742,2000,NA,NA,1,1,NA,1,NA,11,1,1,1,24.91951942,1.92050004,1542.554077,1,25,8,90,1,1,1,12.79233074,1.045138955,"Murang'a"
1805,52010,520022,2010,"High Tropics",-0.6858000159,36.88249969,0.2025000006,140.8049927,695.333313,25,123.4567871,0,105360,105360,0,0,45,12,7,2,1.5,0,1,0.4050000012,405,1,50,123.4567871,1000,1,1,1,0,0,1,1,11,1,1,NA,24.07024956,5.787000179,1439.583496,2,30,3,45,1,1,1,11.56513786,1.134515882,"Murang'a"
1806,52010,NA,2013,"High Tropics",-0.6858000159,36.88249969,0.2025000006,191.6100006,946.222229,11.71999931,57.87654114,1,199200,259200,0,2,45,14,7,6,3.099999905,0,1,0.4050000012,630,1,60,148.1481476,1555.555542,NA,NA,1,1,NA,1,NA,11,1,1,1,24.91951942,1.92050004,1542.554077,2,30,3,45,1,1,1,12.46535492,1.045138955,"Murang'a"
1807,52011,520023,2010,"High Tropics",-0.6796299815,36.89936066,0.03875850141,65.29003906,1684.534668,5.742000103,148.1481476,1,205140,241140,0,2,51,28,5,3,2,6,3,0.04050000012,68.2236557,1,6,148.1481476,1684.534668,1,1,1,0,0,1,1,11,1,1,NA,24.07024956,5.787000179,1439.583496,0.5,20,0.6,30,1,1,1,12.39313316,1.134515882,"Murang'a"
1808,52011,NA,2013,"High Tropics",-0.6796299815,36.89936066,0.2433203757,19.91399956,81.8427124,2.214999914,9.103223801,1,81130,84430,0,2,53,30,5,3,1.799999952,0,1,0.2782350183,38,1,9,32.34675598,136.5751953,NA,NA,1,1,NA,1,NA,11,1,1,1,24.91951942,1.92050004,1542.554077,0.5,20,0.6,30,1,1,1,11.34367847,1.045138955,"Murang'a"
1809,52012,520024,2010,"High Tropics",-0.686439991,36.89714813,0.3875850141,430.6499939,1111.111084,38.27999878,98.76542664,0,487700,598100,1,0,60,26,12,3,2,14,4,0.4050000012,450,1,40,98.76543427,1111.111084,1,1,1,0,0,1,1,11,1,1,NA,24.07024956,5.787000179,1439.583496,1.5,20,1.5,20,1,1,1,13.30151367,1.134515882,"Murang'a"
1810,52012,NA,2013,"High Tropics",-0.686439991,36.89714813,0.2025000006,195.4799957,965.333313,35,172.8395081,1,1397040,1553040,1,0,62,28,14,6,3.5,0,1,0.4050000012,720,1,70,172.8395081,1777.777832,NA,NA,1,1,NA,1,NA,11,1,1,1,24.91951942,1.92050004,1542.554077,1.5,20,1.5,20,1,1,1,14.25572491,1.045138955,"Murang'a"
1811,52014,520013,2010,"High Tropics",-0.6882299781,36.87982941,0.1012500003,97.73999786,965.333313,10,98.76543427,0,42600,182600,0,2,84,71,0,4,2.299999952,0,1,0.2025000006,360,1,20,98.76543427,1777.777832,1,0,1,0,0,1,1,1,1,2,NA,24.07024956,5.787000179,1439.583496,0.5,20,0.5,20,0,0,1,12.11505318,1.134515882,"Murang'a"
1812,52014,NA,2013,"High Tropics",-0.6882299781,36.87982941,0.1012500003,363.8699951,3593.777832,13.97076797,137.9828949,1,36000,96000,0,2,57,27,4,5,3,3,2,0.2025000006,810,1,27.56181145,136.1077118,4000,NA,NA,1,1,NA,1,NA,1,1,2,1,24.91951942,1.92050004,1542.554077,0.5,20,0.5,20,0,1,1,11.47210312,1.045138955,"Murang'a"
1813,52015,52020,2010,"High Tropics",-0.6895800233,36.89614868,0.2025000006,174.5820007,862.1333618,25.7999897,127.4073563,0,0,12000,0,1,47,14,7,4,2.099999905,0,1,0.4050000012,234,1,600,1481.481445,577.777771,0,1,1,0,0,1,1,9,1,2,NA,24.07024956,5.787000179,1439.583496,1,10,20,300,1,1,1,9.392662048,1.134515882,"Murang'a"
1814,52015,NA,2013,"High Tropics",-0.6895800233,36.89614868,0.1434914917,113.6549988,792.0678711,5.956999779,41.51465607,1,71124,71124,1,0,78,5,4,4,2.299999952,0,1,0.324000001,305,1,11,33.95061874,941.3580322,NA,NA,1,1,NA,1,NA,9,1,2,1,24.91951942,1.92050004,1542.554077,1,10,20,300,1,1,1,11.17218018,1.045138955,"Murang'a"
1815,60101,301536,2010,"Moist mid altitudes",0.01408000011,34.3586998,0.4050000012,116.1724548,286.8455811,0,0,0,10505,47705,1,0,48,12,12,8,3.900000095,4,3,0.8100000024,225,0,0,0,277.777771,0,0,1,0,0,0,1,11,1,1,NA,33.15536118,15.54603958,2273.953857,1,10,30,180,1,1,1,10.77279186,1.378433108,"Siaya"
1816,60101,NA,2013,"Moist mid altitudes",0.01408000011,34.3586998,1.620000005,585,361.1111145,4.290804863,2.648644924,0,8000,38000,1,0,48,15,12,6,2.900000095,3,3,3.24000001,1170,1,8.5,2.623456717,361.1111145,NA,NA,1,1,NA,0,NA,11,1,1,1,35.07897186,13.13049984,2323.453369,1,10,30,180,1,1,1,10.54534149,1.3230232,"Siaya"
1817,60102,301537,2010,"Moist mid altitudes",0.003400000045,34.35675812,0.786257863,153.8275452,195.6451569,0,0,0,0,48000,1,0,37,12,8,6,3.099999905,8,3,1.721249938,315,0,0,0,183.006546,0,1,1,0,1,1,0,11,1,1,NA,33.15536118,15.54603958,2273.953857,4,20,7,60,1,1,1,10.77895641,1.378433108,"Siaya"
1818,60102,NA,2013,"Moist mid altitudes",0.003400000045,34.35675812,1.045552135,450,430.3945923,10,9.564324379,1,14400,55900,1,0,40,12,8,8,3.5,7,4,2.025000095,900,1,20,9.876543045,444.4444275,NA,NA,1,1,NA,1,NA,11,1,1,1,35.07897186,13.13049984,2323.453369,4,20,7,60,1,1,1,10.93131924,1.3230232,"Siaya"
1819,60104,301539,2010,"Moist mid altitudes",0.02498999983,34.34835815,0.4050000012,322.3449097,795.9133301,10,24.69135857,0,4500,64500,1,0,51,30,11,7,3.599999905,0,1,0.8100000024,630,1,20,24.69135857,777.777771,1,1,1,0,0,1,1,4,1,1,NA,33.15536118,15.54603958,2273.953857,0.3,5,7,90,1,1,1,11.07442093,1.378433108,"Siaya"
1820,60104,NA,2013,"Moist mid altitudes",0.02498999983,34.34835815,0.9422082305,523.4490356,555.555603,11.63220024,12.34567928,1,158700,344700,1,0,56,20,16,7,4,1,2,1.620000005,900,1,20,12.34567928,555.555542,NA,NA,1,1,NA,1,NA,4,1,1,1,35.07897186,13.13049984,2323.453369,0.3,5,7,90,1,1,1,12.75043011,1.3230232,"Siaya"
1821,60107,301566,2010,"Moist mid altitudes",0.01941999979,34.34724045,0.2025000006,63.82754898,315.1977844,0,0,0,0,15600,0,2,68,7,0,2,1.5,13,3,0.4050000012,135,0,0,0,333.3333435,0,0,0,0,1,1,0,10,1,1,NA,33.15536118,15.54603958,2273.953857,0.2,5,5,150,1,0,1,9.655026436,1.378433108,"Siaya"
1822,60107,NA,2013,"Moist mid altitudes",0.01941999979,34.34724045,0.2802321613,194.6898041,694.7446899,7.90805006,28.21963692,0,0,112500,0,2,70,9,0,5,2.599999905,6,3,0.5386499763,360,1,15,27.84739685,668.3375244,NA,NA,0,1,NA,1,NA,10,1,1,0,35.07897186,13.13049984,2323.453369,0.2,5,5,150,1,0,1,11.63070869,1.3230232,"Siaya"
1823,60108,301567,2010,"Moist mid altitudes",0.02363999933,34.35073853,0.4050000012,298.8905945,738.0014648,0,0,0,2800,20800,1,0,79,19,4,4,2.299999952,0,1,0.8100000024,589.0428467,0,0,0,727.2133789,0,1,1,0,0,1,0,10,1,1,NA,33.15536118,15.54603958,2273.953857,0.2,5,6,120,1,1,1,9.942708015,1.378433108,"Siaya"
1824,60108,NA,2013,"Moist mid altitudes",0.02363999933,34.35073853,0.4050000012,388.0782776,958.2179565,0,0,0,31000,31000,1,0,81,30,7,3,2,0,1,0.8100000024,752,0,0,0,928.3950806,NA,NA,1,1,NA,1,NA,10,1,1,1,35.07897186,13.13049984,2323.453369,0.2,5,6,120,1,1,1,10.34174252,1.3230232,"Siaya"
1825,60110,301569,2010,"Moist mid altitudes",0.01881000027,34.34918976,0.03062176704,26.17245102,854.7008667,1.744830132,56.98006058,0,0,12500,1,0,34,12,6,4,2.099999905,12,3,0.05264999717,45,1,3,56.98006058,854.7009277,1,1,1,0,0,0,0,10,1,1,NA,33.15536118,15.54603958,2273.953857,0.2,5,7,180,1,1,1,9.433484077,1.378433108,"Siaya"
1826,60110,NA,2013,"Moist mid altitudes",0.01881000027,34.34918976,1.205690026,406.5288086,337.1752319,11,9.12340641,1,2000,18800,0,2,35,10,8,5,2.799999952,5,3,2.328750134,800,1,22,9.447127342,343.5319214,NA,NA,1,1,NA,0,NA,10,1,1,1,35.07897186,13.13049984,2323.453369,0.2,5,7,180,1,1,1,9.841611862,1.3230232,"Siaya"
1827,60111,301570,2010,"Moist mid altitudes",0.01252999995,34.36336899,0.6405520439,322.3449097,503.2298584,11.63220024,18.1596489,0,5600,114600,1,0,67,38,6,2,1.5,10,3,1.215000033,630,1,20,16.46090508,518.5184937,1,1,1,0,1,1,0,10,1,1,NA,33.15536118,15.54603958,2273.953857,0.2,5,8,240,1,1,1,11.6492033,1.378433108,"Siaya"
1828,60111,NA,2013,"Moist mid altitudes",0.01252999995,34.36336899,0.4897239804,818.2755127,1670.891235,30,61.25899887,0,47100,107650,0,2,45,15,4,3,2,5,3,1.012500048,1710,1,60,59.25925827,1688.888794,NA,NA,1,1,NA,1,NA,10,1,1,1,35.07897186,13.13049984,2323.453369,0.2,5,8,240,1,1,1,11.58664036,1.3230232,"Siaya"
1829,60112,301571,2010,"Moist mid altitudes",0.007869999856,34.3629303,0.5568749905,28.68279076,51.50669479,0,0,0,500,17700,0,2,47,21,5,5,2.799999952,4,3,1.113749981,51,0,0,0,45.79124832,0,1,0,0,0,1,1,10,1,1,NA,33.15536118,15.54603958,2273.953857,1,15,3,120,1,1,1,9.781319618,1.378433108,"Siaya"
1830,60112,NA,2013,"Moist mid altitudes",0.007869999856,34.3629303,0.6405520439,46.46897888,72.54520416,0,0,1,12600,22400,1,0,60,10,4,5,2.799999952,6,3,1.215000033,90,0,0,0,74.07407379,NA,NA,1,1,NA,1,NA,10,1,1,1,35.07897186,13.13049984,2323.453369,1,15,3,120,1,1,1,10.01681614,1.3230232,"Siaya"
1831,60201,302572,2010,"Moist mid altitudes",-0.02834000066,34.47640991,0.3755559921,90,239.6446991,0,0,0,5050,41050,1,0,35,2,12,6,2.700000048,0,1,0.7593749762,180,0,0,0,237.0370483,1,1,1,0,0,0,1,11,1,1,NA,31.78005028,17.10540009,2144.575195,1,15,3,120,1,1,1,10.6225462,1.398558378,"Siaya"
1832,60201,NA,2013,"Moist mid altitudes",-0.02834000066,34.47640991,0.2025000006,127.655098,630.3955688,0,0,0,3000,15000,1,0,38,5,12,6,2.700000048,0,1,0.4050000012,270,0,0,0,666.666687,NA,NA,1,1,NA,0,NA,11,1,1,1,33.18556976,16.94070053,2117.986816,1,15,3,120,1,1,1,9.615805626,1.312440276,"Siaya"
1833,60202,302573,2010,"Moist mid altitudes",-0.02707000077,34.47637177,0.2025000006,71.17245483,351.4689026,0,0,0,5000,25000,0,0,34,18,7,7,3.599999905,0,1,0.4050000012,135,0,0,0,333.3333435,1,1,1,0,1,0,0,11,1,1,NA,31.78005028,17.10540009,2144.575195,0.5,10,4,180,1,1,1,10.12663078,1.398558378,"Siaya"
1834,60202,NA,2013,"Moist mid altitudes",-0.02707000077,34.47637177,0.3719479442,161.1724548,433.3199158,0,0,0,0,1095000,1,0,53,10,7,7,3.599999905,7,3,0.8100000024,315,0,0,0,388.8888855,NA,NA,1,1,NA,0,NA,11,1,1,1,33.18556976,16.94070053,2117.986816,0.5,10,4,180,1,1,1,13.90626526,1.312440276,"Siaya"
1835,60203,302574,2010,"Moist mid altitudes",-0.0295599997,34.47679138,0.05888801441,52.34490204,888.888916,0,0,1,5970,14370,1,0,35,10,10,3,1.799999952,0,1,0.1012500003,90,0,0,0,888.888916,0,1,0,0,1,1,0,11,1,1,NA,31.78005028,17.10540009,2144.575195,1,30,4,120,1,1,1,9.572897911,1.398558378,"Siaya"
1836,60203,NA,2013,"Moist mid altitudes",-0.0295599997,34.47679138,0.5816640258,1986.414307,3415.054443,0,0,1,171200,351200,1,0,35,5,8,4,2.099999905,8,3,1.113749981,3870,0,0,0,3474.747559,NA,NA,1,1,NA,1,NA,11,1,1,1,33.18556976,16.94070053,2117.986816,1,30,4,120,1,1,1,12.76911068,1.312440276,"Siaya"
1837,60205,302576,2010,"Moist mid altitudes",-0.03089999966,34.4556694,0.7229952812,284.6898193,393.7644348,45,62.24106979,0,2400,224400,1,0,42,2,10,8,3.299999952,9,3,1.356750011,540,1,90,66.33499146,398.0099487,1,1,0,0,0,0,1,11,1,1,NA,31.78005028,17.10540009,2144.575195,1,30,20,300,1,1,1,12.32118511,1.398558378,"Siaya"
1838,60205,NA,2013,"Moist mid altitudes",-0.03089999966,34.4556694,0.7087500095,722.2765503,1019.085083,85,119.929451,0,27400,507400,1,0,42,17,7,8,3.900000095,8,3,1.417500019,1305,1,170,119.929451,920.6348877,NA,NA,1,1,NA,0,NA,11,1,1,1,33.18556976,16.94070053,2117.986816,1,30,20,300,1,1,1,13.1370554,1.312440276,"Siaya"
1839,60207,302602,2010,"Moist mid altitudes",-0.03703000024,34.45978165,0.4380520582,142.3449097,324.9497681,0,0,0,3520,70720,1,2,37,9,7,5,2.400000095,7,4,0.8100000024,270,0,0,0,333.3333435,1,1,0,0,0,1,1,10,1,1,NA,31.78005028,17.10540009,2144.575195,1,30,8,120,1,1,1,11.16648388,1.398558378,"Siaya"
1840,60207,NA,2013,"Moist mid altitudes",-0.03703000024,34.45978165,0.3626380265,165.6092987,456.6793518,2.326440096,6.415323257,0,12750,42750,0,2,39,12,7,5,2.599999905,2,3,0.7087500095,310,1,4,5.643738747,437.3897705,NA,NA,1,0,NA,1,NA,10,1,1,1,33.18556976,16.94070053,2117.986816,1,30,8,120,1,1,1,10.66312408,1.312440276,"Siaya"
1841,60208,302603,2010,"Moist mid altitudes",-0.03350000083,34.45515823,0.9854488969,360,365.3157349,0,0,0,4000,56000,1,0,47,7,7,8,3.299999952,2,2,1.95007503,720,0,0,0,369.2165527,0,1,0,0,0,0,0,10,1,1,NA,31.78005028,17.10540009,2144.575195,1,10,30,270,1,1,1,10.93310738,1.398558378,"Siaya"
1842,60208,NA,2013,"Moist mid altitudes",-0.03350000083,34.45515823,0.8100000024,141.2758484,174.4146271,0,0,0,1400,3800,1,0,50,10,7,11,4.400000095,18,4,1.620000005,285,0,0,0,175.9259186,NA,NA,1,0,NA,0,NA,10,1,1,1,33.18556976,16.94070053,2117.986816,1,10,30,270,1,1,1,8.24275589,1.312440276,"Siaya"
1843,60209,302604,2010,"Moist mid altitudes",-0.02321000025,34.47808075,0.6405520439,71.17245483,111.1111221,0,0,0,0,24600,0,2,45,33,0,6,2.700000048,7,3,1.215000033,135,0,0,0,111.1111069,0,0,1,0,1,1,0,10,1,1,NA,31.78005028,17.10540009,2144.575195,1.2,20,8,180,1,0,1,10.11050129,1.398558378,"Siaya"
1844,60209,NA,2013,"Moist mid altitudes",-0.02321000025,34.47808075,0.3533281088,471.104126,1333.333252,0,0,0,12000,16500,0,2,48,36,0,5,2.599999905,9,4,0.6075000167,810,0,0,0,1333.333252,NA,NA,1,1,NA,1,NA,10,1,1,1,33.18556976,16.94070053,2117.986816,1.2,20,8,180,1,0,1,9.711115837,1.312440276,"Siaya"
1845,60211,302606,2010,"Moist mid altitudes",-0.03378999978,34.47531128,0.4473620057,182.0688782,406.9833374,0,0,0,0,6000,1,0,73,38,1,7,3.400000095,15,4,0.9112499952,382.5,0,0,0,419.7530823,0,1,0,0,0,1,1,10,1,1,NA,31.78005028,17.10540009,2144.575195,4,30,8,120,1,1,1,8.699514389,1.398558378,"Kisumu"
1846,60211,NA,2013,"Moist mid altitudes",-0.03378999978,34.47531128,0.3461119831,212.7584991,614.710022,0,0,1,64000,82000,1,0,76,41,4,6,3.099999905,4,3,0.7087500095,450,0,0,0,634.9206543,NA,NA,0,1,NA,1,NA,10,1,1,0,33.18556976,16.94070053,2117.986816,4,30,8,120,1,1,1,11.31447411,1.312440276,"Kisumu"
1847,60212,302607,2010,"Moist mid altitudes",-0.02821999975,34.47634888,0.7593749762,607.034729,799.3873291,0,0,0,5000,65000,1,0,34,7,8,5,2.400000095,2,2,1.518749952,1170,0,0,0,770.3704224,1,1,1,0,0,1,1,10,1,1,NA,31.78005028,17.10540009,2144.575195,1,20,5,120,1,1,1,11.08214283,1.398558378,"Siaya"
1848,60212,NA,2013,"Moist mid altitudes",-0.02821999975,34.47634888,0.9422082305,628.138855,666.666687,2.326440096,2.469135761,0,91400,511400,1,0,36,10,8,6,2.900000095,3,4,1.620000005,1080,1,4,2.469135761,666.666687,NA,NA,1,1,NA,1,NA,10,1,1,1,33.18556976,16.94070053,2117.986816,1,20,5,120,1,1,1,13.144907,1.312440276,"Siaya"
1849,60214,302575,2010,"Moist mid altitudes",-0.03150000051,34.46792984,0.1940276027,108.8275452,560.8869019,0,0,0,0,8400,0,0,57,13,6,2,1.5,0,1,0.3847500086,225,0,0,0,584.7952881,0,0,0,0,0,1,1,1,1,2,NA,31.78005028,17.10540009,2144.575195,0.4,3,4,45,0,1,1,9.0359869,1.398558378,"Siaya"
1850,60214,NA,2013,"Moist mid altitudes",-0.03150000051,34.46792984,1.012500048,1736.172485,1714.738159,0,0,0,67550,206750,1,0,35,13,7,5,2.400000095,0,1,2.025000095,3465,0,0,0,1711.111084,NA,NA,1,1,NA,1,NA,1,1,2,1,33.18556976,16.94070053,2117.986816,0.4,3,4,45,0,1,1,12.23926544,1.312440276,"Siaya"
1851,60301,303428,2010,"Moist mid altitudes",-0.172999993,34.30554962,0.3461119831,52.34490204,151.2368927,0,0,0,0,3000,0,2,72,52,0,2,1.299999952,11,4,0.7087500095,90,0,0,0,126.9841232,0,0,0,0,0,1,1,4,1,1,NA,31.78005028,17.10540009,2144.575195,1.5,30,4,120,1,0,1,8.006367683,1.398558378,"Siaya"
1852,60301,NA,2013,"Moist mid altitudes",-0.172999993,34.30554962,0.4969400764,755.7939453,1520.895508,0.05000000075,0.1006157547,1,19050,58050,1,0,63,36,12,2,1.5,4,3,0.9112499952,1350,1,0.1000000015,0.1097393706,1481.481445,NA,NA,0,0,NA,1,NA,4,1,1,0,33.18556976,16.94070053,2117.986816,1.5,30,4,120,1,1,1,10.96905994,1.312440276,"Siaya"
1853,60302,303429,2010,"Moist mid altitudes",-0.1769499928,34.29425049,0.6405520439,239.6898041,374.1925659,62.75849533,97.97563934,1,0,365000,1,0,44,7,11,9,4.400000095,0,1,1.215000033,450,1,150,123.4567871,370.3703613,1,1,1,0,0,1,1,11,1,1,NA,31.78005028,17.10540009,2144.575195,3,20,17,60,1,1,1,12.80765247,1.398558378,"Siaya"
1854,60302,NA,2013,"Moist mid altitudes",-0.1769499928,34.29425049,0.7216679454,294.9335327,408.6831665,0,0,1,8100,280100,1,0,46,10,14,10,4.900000095,6,4,1.468124986,552,0,0,0,375.9897766,NA,NA,1,1,NA,1,NA,11,1,1,1,33.18556976,16.94070053,2117.986816,3,20,17,60,1,1,1,12.54290199,1.312440276,"Siaya"
1855,60303,303430,2010,"Moist mid altitudes",-0.1753199995,34.30965042,0.6405520439,289.9658203,452.6811218,0,0,0,0,364000,1,0,44,30,16,7,3.200000048,0,1,1.215000033,517.5,0,0,0,425.9259033,1,1,0,0,0,1,0,4,1,1,NA,31.78005028,17.10540009,2144.575195,3,30,6,90,1,1,1,12.80490875,1.398558378,"Siaya"
1856,60303,NA,2013,"Moist mid altitudes",-0.1753199995,34.30965042,0.3037500083,194.6898041,640.9540405,0,0,0,0,108000,1,0,60,30,12,6,3.5,3,2,0.6075000167,360,0,0,0,592.5925903,NA,NA,0,1,NA,1,NA,4,1,1,0,33.18556976,16.94070053,2117.986816,3,30,6,90,1,1,1,11.58988667,1.312440276,"Siaya"
1857,60305,303432,2010,"Moist mid altitudes",-0.1502400041,34.30997086,0.8100000024,427.0346985,527.2033081,0,0,0,64200,280200,1,0,50,17,1,12,5.5,0,1,1.620000005,810,0,0,0,500,1,1,1,0,0,1,1,11,1,1,NA,31.78005028,17.10540009,2144.575195,0.5,10,10,120,1,1,1,12.54325867,1.398558378,"Siaya"
1858,60305,NA,2013,"Moist mid altitudes",-0.1502400041,34.30997086,0.6075000167,306.1724548,503.9875793,0,0,0,5000,82000,1,0,53,20,4,9,4.599999905,11,4,1.215000033,605,0,0,0,497.9423828,NA,NA,1,1,NA,1,NA,11,1,1,1,33.18556976,16.94070053,2117.986816,0.5,10,10,120,1,1,1,11.31447411,1.312440276,"Siaya"
1859,60306,303457,2010,"Moist mid altitudes",-0.1519200057,34.29933929,0.3249309957,288.8275452,888.888855,0,0,0,9000,43000,1,0,65,27,8,7,3.400000095,10,3,0.6581250429,585,0,0,0,888.888855,0,1,1,0,0,0,1,10,1,1,NA,31.78005028,17.10540009,2144.575195,0.5,15,4,120,1,1,1,10.6689558,1.398558378,"Siaya"
1860,60306,NA,2013,"Moist mid altitudes",-0.1519200057,34.29933929,0.3626380265,345.3101807,952.2172241,0,0,0,6300,457550,1,0,68,30,8,6,3.5,8,3,0.7087500095,720,0,0,0,1015.872986,NA,NA,1,1,NA,0,NA,10,1,1,1,33.18556976,16.94070053,2117.986816,0.5,15,4,120,1,1,1,13.03364182,1.312440276,"Siaya"
1861,60307,303458,2010,"Moist mid altitudes",-0.1767800003,34.29817963,0.4380520582,228.2071533,520.9589844,0,0,0,3096,80096,1,0,68,29,13,10,5.099999905,8,3,0.8100000024,405,0,0,0,500,1,1,1,0,1,1,0,10,1,1,NA,31.78005028,17.10540009,2144.575195,2.5,20,8,80,1,1,1,11.29098129,1.398558378,"Siaya"
1862,60307,NA,2013,"Moist mid altitudes",-0.1767800003,34.29817963,1.215000033,772.3449097,635.6748047,0,0,1,0,100800,1,0,71,32,16,7,3.799999952,0,1,2.430000067,1530,0,0,0,629.6296387,NA,NA,1,1,NA,1,NA,10,1,1,1,33.18556976,16.94070053,2117.986816,2.5,20,8,80,1,1,1,11.52089405,1.312440276,"Siaya"
1863,60308,303459,2010,"Moist mid altitudes",-0.1708600074,34.30672073,1.255268216,389.3796082,310.1963501,0,0,0,0,97200,1,0,57,30,20,11,5.800000191,8,3,2.328750134,720,0,0,0,309.1787415,1,1,1,0,0,0,1,10,1,1,NA,31.78005028,17.10540009,2144.575195,1,15,12,90,1,1,1,11.48452568,1.398558378,"Siaya"
1864,60308,NA,2013,"Moist mid altitudes",-0.1708600074,34.30672073,1.450552106,1289.379639,888.888855,0,0,0,0,249000,1,0,60,18,12,7,4,0,1,2.835000038,2520,0,0,0,888.888855,NA,NA,1,0,NA,0,NA,10,1,1,1,33.18556976,16.94070053,2117.986816,1,15,12,90,1,1,1,12.42520809,1.312440276,"Siaya"
