year,aez,hybrid,sex,mar_stat,age,fam_exp,educ_yrs,hh_size,maize_area_ha,fert_use,maize_qua_kh,credit_acc,acc_ext,acc_ext_past,max_2m_air_temp_yr,precipitation_yr,dis_market_min,ext_km,Admin_1
2013,Moist Transitional,1,0,2,58,44,0,11,1.073250055,0,54.04146194,0,1,1,30.60129929,1638.00708,20,5,Narok
2010,Moist Transitional,1,1,0,28,4,8,4,0.405000001,0,155.5555573,0,0,1,30.11940002,1561.045898,15,5,Narok
2013,Moist Transitional,1,1,0,31,7,8,5,0.405000001,0,888.888916,0,1,1,30.60129929,1638.00708,15,5,Narok
2010,Moist Transitional,1,1,2,36,12,13,6,0.810000002,0,1111.111084,0,0,1,30.11940002,1561.045898,5,0.25,Narok
2013,Moist Transitional,1,1,0,39,15,16,7,0.607500017,0,0,0,1,1,30.60129929,1638.00708,5,0.25,Narok
2010,Moist Transitional,1,1,0,23,5,4,5,1.82249999,1,2518.518555,0,0,1,30.11940002,1561.045898,15,0.5,Narok
2013,Moist Transitional,1,1,0,26,8,7,6,1.215000033,0,1111.111084,0,1,1,30.60129929,1638.00708,15,0.5,Narok
2010,Moist Transitional,1,1,0,28,5,3,6,1.215000033,0,2962.962891,1,0,1,30.11940002,1561.045898,5,6,Narok
2013,Moist Transitional,1,1,0,31,8,6,6,1.012500048,0,1244.444336,1,1,1,30.60129929,1638.00708,5,6,Narok
2010,Moist Transitional,1,1,0,30,5,11,6,1.417500019,0,2158.730225,1,0,1,30.11940002,1561.045898,10,10,Narok
2013,Moist Transitional,1,1,0,33,8,11,5,3.24000001,0,555.555542,1,1,1,30.60129929,1638.00708,10,10,Narok
2010,Moist Transitional,1,1,0,34,4,0,2,0.405000001,0,2666.666748,0,0,1,30.11940002,1561.045898,7,20,Narok
2013,Moist Transitional,1,1,0,36,7,3,4,1.215000033,0,592.5925903,0,1,1,30.60129929,1638.00708,7,20,Narok
2010,Moist Transitional,1,1,0,56,32,3,6,4.050000191,0,1333.333252,0,0,1,30.11940002,1561.045898,7,5,Narok
2013,Moist Transitional,1,0,2,51,35,0,5,1.620000005,0,0,0,1,1,30.60129929,1638.00708,7,5,Narok
2010,Moist Transitional,1,1,0,80,48,0,2,2.227499962,0,202.0202026,0,0,1,30.11940002,1561.045898,15,20,Narok
2013,Moist Transitional,1,1,0,27,6,14,5,0.810000002,0,0,1,1,1,30.60129929,1638.00708,15,20,Narok
2010,Moist Transitional,1,1,0,29,6,8,4,0.810000002,0,2222.222168,0,0,1,30.11940002,1561.045898,20,15,Narok
2013,Moist Transitional,1,1,0,49,33,6,6,1.82249999,0,0,0,1,1,30.60129929,1638.00708,20,15,Narok
2010,Moist Transitional,0,1,0,90,72,0,4,1.012500048,0,2666.666504,0,0,1,30.11940002,1561.045898,7,10,Narok
2013,Moist Transitional,1,1,0,35,16,4,5,0.810000002,0,444.444458,0,1,1,30.60129929,1638.00708,7,10,Narok
2010,Moist Transitional,1,1,0,32,7,8,4,1.595700026,1,1522.842651,0,0,1,30.86654091,2885.084473,20,1,Kisumu
2013,Moist Transitional,1,1,0,34,10,8,5,0.810000002,1,2666.666748,0,1,1,31.87145042,2805.500488,20,1,Kisumu
2010,Moist Transitional,1,1,0,47,17,8,10,1.215000033,1,1481.481445,1,0,1,30.86654091,2885.084473,10,4,Kericho
2013,Moist Transitional,1,1,0,50,20,8,9,0.455624998,1,2370.370361,1,1,1,31.87145042,2805.500488,10,4,Kericho
2010,Moist Transitional,1,1,0,36,8,3,6,2.632499933,1,786.3248291,1,0,1,30.86654091,2885.084473,30,2,Kericho
2013,Moist Transitional,1,1,0,38,11,3,5,0.405000001,1,2666.666748,1,1,1,31.87145042,2805.500488,30,2,Kericho
2010,Moist Transitional,1,1,0,42,12,2,8,1.215000033,1,4444.444336,0,0,1,30.86654091,2885.084473,5,4,Kericho
2013,Moist Transitional,1,1,0,45,15,5,8,2.025000095,1,2666.666504,1,1,1,31.87145042,2805.500488,5,4,Kericho
2010,Moist Transitional,1,1,0,32,8,5,6,1.620000005,1,2777.777832,1,0,1,30.86654091,2885.084473,20,6,Kericho
2013,Moist Transitional,1,1,0,35,8,8,6,0.688499987,1,3267.973877,1,1,1,31.87145042,2805.500488,20,6,Kericho
2010,Moist Transitional,1,1,0,66,47,8,5,1.680750012,0,187.4163361,0,0,1,30.86654091,2885.084473,10,3,Kericho
2013,Moist Transitional,1,1,0,66,47,7,2,0.405000001,0,888.888916,0,1,1,31.87145042,2805.500488,10,3,Kericho
2010,Moist Transitional,1,1,0,62,24,0,7,1.620000005,1,1944.444458,0,0,1,30.86654091,2885.084473,5,3,Kericho
2013,Moist Transitional,1,1,0,65,27,8,7,0.972000003,1,3055.555664,1,1,1,31.87145042,2805.500488,5,3,Kericho
2010,Moist Transitional,1,1,0,79,17,0,5,0.228825003,0,393.3136597,0,0,1,30.86654091,2885.084473,20,4,Kericho
2013,Moist Transitional,1,1,0,82,20,0,5,0.400950015,0,1346.80127,0,1,1,31.87145042,2805.500488,20,4,Kericho
2010,Moist Transitional,1,1,0,29,14,6,3,1.012500048,1,1777.77771,1,0,1,30.86654091,2885.084473,10,0.5,Kericho
2013,Moist Transitional,1,1,0,81,24,0,5,0.202500001,1,1333.333374,1,1,1,31.87145042,2805.500488,10,0.5,Kericho
2010,Moist Transitional,1,1,0,37,10,3,9,1.903499961,1,1891.253052,0,0,1,30.86654091,2885.084473,30,3,Kericho
2013,Moist Transitional,1,1,0,55,15,12,6,0.607500017,1,4592.592285,0,1,1,31.87145042,2805.500488,30,3,Kericho
2010,Moist Transitional,1,1,2,51,20,3,3,0.810000002,0,666.666687,1,0,1,29.43246078,1903.074463,10,3,Bomet
2013,Moist Transitional,1,1,0,54,23,0,5,0.405000001,0,0,1,1,1,29.73660088,1988.389893,10,3,Bomet
2010,Moist Transitional,1,1,0,62,30,10,4,1.215000033,0,2222.222168,0,0,1,29.43246078,1903.074463,10,4,Bomet
2013,Moist Transitional,1,1,0,65,33,10,4,1.620000005,0,0,0,1,1,29.73660088,1988.389893,10,4,Bomet
2010,Moist Transitional,1,1,0,58,28,1,7,0.405000001,1,2444.444336,0,0,1,29.43246078,1903.074463,20,3,Bomet
2013,Moist Transitional,1,1,0,61,31,4,6,0.607500017,1,592.5925903,1,1,1,29.73660088,1988.389893,20,3,Bomet
2010,Moist Transitional,1,1,0,26,5,10,5,0.263249993,0,1025.640991,0,0,1,29.43246078,1903.074463,30,3,Bomet
2013,Moist Transitional,1,1,0,29,7,13,5,0.303749979,1,0,1,1,1,29.73660088,1988.389893,30,3,Bomet
2010,Moist Transitional,1,1,0,47,25,11,17,0.607500017,0,2666.666504,1,0,1,29.43246078,1903.074463,15,1,Bomet
2013,Moist Transitional,1,1,0,49,27,14,11,0.728999972,0,0,1,1,1,29.73660088,1988.389893,15,1,Bomet
2010,Moist Transitional,1,1,0,32,10,8,8,0.810000002,0,555.555542,0,0,1,29.43246078,1903.074463,15,4,Narok
2013,Moist Transitional,1,1,0,34,11,6,8,0.162000001,0,0,0,1,1,29.73660088,1988.389893,15,4,Narok
2010,Moist Transitional,1,1,0,53,33,7,11,0.202500001,0,2024.691406,1,0,1,29.43246078,1903.074463,20,6,Bomet
2013,Moist Transitional,1,1,0,56,30,7,9,0.081,0,0,1,1,1,29.73660088,1988.389893,20,6,Bomet
2010,Moist Transitional,1,1,0,35,4,12,6,0.405000001,1,3333.333252,1,0,1,29.43246078,1903.074463,20,9,Bomet
2013,Moist Transitional,1,1,0,38,7,12,7,0.486000001,1,1172.839478,1,1,1,29.73660088,1988.389893,20,9,Bomet
2010,Moist Transitional,1,1,0,89,65,0,5,1.012500048,0,1599.999878,0,0,1,29.43246078,1903.074463,15,5,Narok
2013,Moist Transitional,1,1,0,92,25,0,8,0.911249995,0,153.6351166,0,1,1,29.73660088,1988.389893,15,5,Narok
2010,Moist Transitional,1,1,0,60,34,3,5,1.012500048,0,1333.333252,1,0,1,29.43246078,1903.074463,45,8,Bomet
2013,Moist Transitional,1,1,0,62,37,6,9,2.025000095,0,0,1,1,1,29.73660088,1988.389893,45,8,Bomet
2010,Moist Transitional,1,1,0,52,30,12,9,0.810000002,1,1666.666626,1,0,1,29.43246078,1903.074463,20,5,Bomet
2013,Moist Transitional,1,1,0,51,35,4,9,0.607500017,0,11.52263355,1,1,1,29.73660088,1988.389893,20,5,Bomet
2010,Moist Transitional,1,0,2,33,9,5,5,1.012500048,0,711.111084,1,0,1,29.43246078,1903.074463,5,5,Bomet
2013,Moist Transitional,1,0,2,36,12,8,5,0.810000002,1,0,1,1,1,29.73660088,1988.389893,5,5,Bomet
2010,Moist Transitional,1,1,0,56,38,0,4,1.215000033,0,1333.333252,1,0,1,29.43246078,1903.074463,15,7,Bomet
2013,Moist Transitional,1,1,0,60,40,5,5,0.392850012,0,229.0950623,1,1,1,29.73660088,1988.389893,15,7,Bomet
2010,Moist Transitional,1,1,0,49,27,3,12,4.050000191,0,288.8888855,1,0,1,29.43246078,1903.074463,20,6,Bomet
2013,Moist Transitional,1,1,0,52,30,6,10,4.050000191,0,1.234567881,1,1,1,29.73660088,1988.389893,20,6,Bomet
2010,Moist Transitional,1,1,0,43,10,13,8,0.70875001,1,2539.682617,1,0,1,29.43246078,1903.074463,10,8,Bomet
2013,Moist Transitional,1,1,0,46,13,13,8,0.810000002,1,444.444458,1,1,1,29.73660088,1988.389893,10,8,Bomet
2010,Moist Transitional,1,1,0,50,7,7,10,2.430000067,0,925.9259033,1,0,1,29.43246078,1903.074463,15,9,Bomet
2013,Moist Transitional,1,1,0,53,10,7,11,0.810000002,0,1888.888916,1,1,1,29.73660088,1988.389893,15,9,Bomet
2010,Moist Transitional,1,1,0,49,17,12,6,1.417500019,0,1269.841309,0,0,1,29.43246078,1903.074463,30,6,Bomet
2013,Moist Transitional,1,1,0,52,20,15,4,0.607500017,0,0,0,1,1,29.73660088,1988.389893,30,6,Bomet
2010,Moist Transitional,1,1,0,26,2,8,4,0.202500001,0,3555.555664,1,0,1,29.43246078,1903.074463,15,4,Bomet
2013,Moist Transitional,1,1,0,29,5,8,5,0.202500001,0,0,1,1,1,29.73660088,1988.389893,15,4,Bomet
2010,Moist Transitional,1,1,0,43,24,12,10,1.215000033,0,740.7407227,1,0,1,29.43246078,1903.074463,5,5,Bomet
2013,Moist Transitional,1,1,0,55,20,10,10,0.810000002,0,0,1,1,1,29.73660088,1988.389893,5,5,Bomet
2010,Moist Transitional,1,1,0,64,43,7,5,1.012500048,0,1422.222168,0,0,1,29.43246078,1903.074463,90,8,Bomet
2013,Moist Transitional,1,1,0,66,7,4,4,0.243000001,0,0,1,1,1,29.73660088,1988.389893,90,8,Bomet
2010,Moist Transitional,1,1,0,31,15,8,8,0.405000001,0,1555.555542,0,0,1,29.43246078,1903.074463,10,7,Bomet
2013,Moist Transitional,1,1,0,72,25,3,4,0.810000002,1,0,0,1,1,29.73660088,1988.389893,10,7,Bomet
2010,Moist Transitional,1,1,0,66,7,9,5,1.215000033,1,740.7407227,1,0,1,32.55015945,1979.256348,5,5,Homa Bay
2013,Moist Transitional,1,1,0,68,10,12,5,0.405000001,1,4444.444336,1,0,1,33.50786972,1802.752686,5,5,Homa Bay
2010,Moist Transitional,1,1,0,67,44,8,6,0.405000001,1,1555.555542,0,0,1,32.55015945,1979.256348,15,4,Homa Bay
2013,Moist Transitional,1,1,0,69,42,8,6,0.202500001,1,2000,0,1,1,33.50786972,1802.752686,15,4,Homa Bay
2010,Moist Transitional,1,1,0,40,19,7,8,0.405000001,1,2222.222168,1,0,1,32.55015945,1979.256348,30,3,Homa Bay
2013,Moist Transitional,1,1,0,42,16,7,8,0.70875001,1,761.9047241,1,1,1,33.50786972,1802.752686,30,3,Homa Bay
2010,Moist Transitional,1,1,0,60,33,14,9,0.810000002,1,666.666687,0,0,1,32.55015945,1979.256348,30,9,Homa Bay
2013,Moist Transitional,1,1,0,64,37,16,5,0.810000002,1,1000,0,1,1,33.50786972,1802.752686,30,9,Homa Bay
2010,Moist Transitional,1,1,0,38,13,7,7,0.303750008,1,3555.55542,1,0,1,32.55015945,1979.256348,60,10,Homa Bay
2013,Moist Transitional,1,1,0,35,10,7,8,0.202500001,1,6666.666504,1,1,1,33.50786972,1802.752686,60,10,Homa Bay
2010,Moist Transitional,1,1,0,57,30,9,7,1.012500048,1,3111.111084,1,0,1,32.55015945,1979.256348,15,12,Homa Bay
2013,Moist Transitional,1,1,0,59,33,12,6,0.607500017,1,1185.185181,1,1,1,33.50786972,1802.752686,15,12,Homa Bay
2010,Moist Transitional,1,1,0,39,9,15,9,0.810000002,1,1666.666626,0,0,1,32.55015945,1979.256348,5,5,Homa Bay
2013,Moist Transitional,1,1,0,42,12,15,7,0.597375035,1,1807.909546,0,1,1,33.50786972,1802.752686,5,5,Homa Bay
2010,Moist Transitional,0,0,2,74,40,7,5,0.303750008,1,1481.481445,0,0,1,32.55015945,1979.256348,5,6,Homa Bay
2013,Moist Transitional,1,0,2,77,40,10,6,0.303750008,1,2370.370361,0,0,1,33.50786972,1802.752686,5,6,Homa Bay
2010,Moist Transitional,1,1,0,52,28,11,6,1.407375097,1,95.92325592,0,0,1,32.55015945,1979.256348,5,2,Homa Bay
2013,Moist Transitional,1,1,0,51,19,12,9,2.025000095,1,1422.222168,0,1,1,33.50786972,1802.752686,5,2,Homa Bay
2010,Moist Transitional,1,1,0,50,7,11,4,1.620000005,1,3111.111084,1,0,1,32.55015945,1979.256348,45,7,Kisumu
2013,Moist Transitional,1,1,0,53,10,14,4,1.620000005,1,2500,1,1,1,33.50786972,1802.752686,45,7,Kisumu
2010,Moist Transitional,1,1,0,47,25,7,6,0.10125,1,888.888916,0,0,1,32.55015945,1979.256348,10,5,Kisumu
2013,Moist Transitional,1,1,0,50,22,7,8,0.810000002,1,1388.888916,0,1,1,33.50786972,1802.752686,10,5,Kisumu
2010,Moist Transitional,1,1,0,54,30,7,10,0.405000001,1,1333.333374,1,0,1,32.55015945,1979.256348,30,11,Kisumu
2013,Moist Transitional,1,1,0,57,32,7,10,0.202500001,1,0,1,1,1,33.50786972,1802.752686,30,11,Kisumu
2010,Moist Transitional,0,0,2,60,20,0,5,0.10125,1,711.111084,0,0,1,32.55015945,1979.256348,30,18,Kisumu
2013,Moist Transitional,1,0,2,63,23,0,5,0.506250024,1,444.4444275,0,0,1,33.50786972,1802.752686,30,18,Kisumu
2010,Moist Transitional,1,1,0,50,26,9,8,0.405000001,1,1111.111084,0,0,1,32.55015945,1979.256348,15,7,Kisumu
2013,Moist Transitional,1,1,0,53,30,9,9,0.202500001,1,2222.222168,0,1,1,33.50786972,1802.752686,15,7,Kisumu
2010,Moist Transitional,1,1,0,35,14,4,7,0.10125,1,888.888916,0,0,1,32.55015945,1979.256348,15,4,Kisumu
2013,Moist Transitional,1,1,0,38,14,6,7,0.202500001,0,1333.333374,0,1,1,33.50786972,1802.752686,15,4,Kisumu
2010,Moist Transitional,1,1,0,39,10,8,5,0.70875001,1,380.9523621,1,0,1,32.55015945,1979.256348,15,10,Kisumu
2013,Moist Transitional,1,1,0,42,13,8,6,0.303750008,1,592.5925903,1,1,1,33.50786972,1802.752686,15,10,Kisumu
2010,Moist Transitional,1,0,2,48,35,5,9,0.405000001,1,888.888916,0,0,1,32.55015945,1979.256348,15,8,Kisumu
2013,Moist Transitional,1,0,2,51,37,8,12,0.70875001,1,126.9841232,0,0,1,33.50786972,1802.752686,15,8,Kisumu
2010,Moist Transitional,0,1,0,51,24,8,8,0.10125,1,266.6666565,1,0,1,32.55015945,1979.256348,15,5,Kisumu
2013,Moist Transitional,1,1,0,54,27,1,9,0.405000001,1,933.333313,1,1,1,33.50786972,1802.752686,15,5,Kisumu
2010,Moist Transitional,1,1,0,43,12,10,6,0.303750008,1,2074.073975,0,0,1,32.55015945,1979.256348,4,8,Kisumu
2013,Moist Transitional,1,1,0,38,15,13,7,0.810000062,1,1111.111084,1,1,1,33.50786972,1802.752686,4,8,Kisumu
2010,Moist Transitional,1,0,2,54,20,7,5,1.012500048,1,1333.333252,1,0,1,28.42513084,2241.363037,15,8,Bungoma
2013,Moist Transitional,1,0,2,57,23,7,8,0.405000001,1,3333.333252,1,0,1,28.59096909,1840.701416,15,8,Bungoma
2010,Moist Transitional,1,1,0,36,12,12,5,12.35249996,1,3788.706787,0,0,1,28.42513084,2241.363037,5,50,Bungoma
2013,Moist Transitional,1,1,0,39,15,12,7,15.1875,1,2814.814697,0,1,1,28.59096909,1840.701416,5,50,Bungoma
2010,Moist Transitional,1,1,0,65,27,12,6,1.012500048,1,4444.444336,0,0,1,28.42513084,2241.363037,30,6,Bungoma
2013,Moist Transitional,1,1,0,68,30,12,3,0.931500018,1,0,0,1,1,28.59096909,1840.701416,30,6,Bungoma
2010,Moist Transitional,1,1,0,58,18,6,7,1.620000005,1,2222.222168,1,0,1,28.42513084,2241.363037,5,2,Bungoma
2013,Moist Transitional,1,1,0,61,21,9,7,2.632499933,1,5025.641113,1,1,1,28.59096909,1840.701416,5,2,Bungoma
2010,Moist Transitional,1,1,0,64,33,12,7,0.558899999,1,1127.214233,0,0,1,28.42513084,2241.363037,5,2.5,Bungoma
2013,Moist Transitional,1,1,0,67,36,14,7,0.303750008,1,1777.77771,0,1,1,28.59096909,1840.701416,5,2.5,Bungoma
2010,Moist Transitional,1,0,2,61,13,8,5,1.417500019,1,2539.682617,0,1,1,28.42513084,2241.363037,30,50,Bungoma
2013,Moist Transitional,1,0,2,64,16,8,5,0.810000002,1,80.2469101,0,1,1,28.59096909,1840.701416,30,50,Bungoma
2010,Moist Transitional,1,1,0,64,42,8,5,0.607500017,0,740.7407227,0,0,1,28.42513084,2241.363037,30,12,Bungoma
2013,Moist Transitional,1,1,0,66,20,7,4,0.405000001,0,444.444458,0,1,1,28.59096909,1840.701416,30,12,Bungoma
2010,Moist Transitional,1,1,0,52,23,12,10,0.810000002,1,1111.111084,1,0,1,28.42513084,2241.363037,10,10,Bungoma
2013,Moist Transitional,1,1,0,55,26,12,10,1.417500019,1,634.9206543,1,1,1,28.59096909,1840.701416,10,10,Bungoma
2010,Moist Transitional,1,1,0,38,7,18,7,1.620000005,1,2666.666748,0,0,1,28.42513084,2241.363037,5,0.6,Bungoma
2013,Moist Transitional,1,1,0,69,46,7,7,1.215000033,1,3703.703613,0,0,1,28.59096909,1840.701416,5,0.6,Bungoma
2010,Moist Transitional,1,1,0,71,46,10,4,2.430000067,1,1296.296265,0,0,1,28.42513084,2241.363037,35,1,Bungoma
2013,Moist Transitional,1,0,2,50,23,7,6,1.133999944,1,3174.603271,1,1,1,28.59096909,1840.701416,35,1,Bungoma
2010,Moist Transitional,0,1,0,57,39,0,9,0.607500017,1,481.4814758,1,0,1,31.76857948,2242.212646,15,6,Vihiga
2013,Moist Transitional,0,1,0,60,30,0,9,0.151875004,0,1185.185181,1,1,1,33.0223999,2106.080322,15,6,Vihiga
2010,Moist Transitional,0,1,0,67,30,12,6,0.810000002,1,666.666687,0,0,1,31.76857948,2242.212646,3,4,Vihiga
2013,Moist Transitional,1,1,0,69,30,12,8,0.607500017,1,1037.036987,0,1,1,33.0223999,2106.080322,3,4,Vihiga
2010,Moist Transitional,0,1,0,80,60,3,3,0.202500001,1,111.1111145,0,0,1,31.76857948,2242.212646,13,2.5,Vihiga
2013,Moist Transitional,0,0,2,68,42,0,3,0.10125,0,404.9382629,0,1,1,33.0223999,2106.080322,13,2.5,Vihiga
2010,Moist Transitional,0,1,0,56,24,5,7,0.405000001,0,444.444458,0,0,1,31.76857948,2242.212646,5,6,Vihiga
2013,Moist Transitional,1,0,0,47,12,4,8,0.405000001,1,111.1111145,0,0,1,33.0223999,2106.080322,5,6,Vihiga
2010,Moist Transitional,0,1,0,53,19,7,10,0.405000001,1,888.888916,0,0,1,31.76857948,2242.212646,10,18,Vihiga
2013,Moist Transitional,0,1,0,54,6,10,7,0.405000001,1,1111.111084,0,1,1,33.0223999,2106.080322,10,18,Vihiga
2010,Moist Transitional,0,0,2,55,35,0,3,1.620000005,1,277.777771,0,0,1,31.76857948,2242.212646,15,6,Vihiga
2013,Moist Transitional,1,0,2,57,37,0,3,0.607500017,1,1481.481445,1,1,1,33.0223999,2106.080322,15,6,Vihiga
2010,Moist Transitional,0,1,0,56,34,7,5,0.204524994,1,1980.19812,0,0,1,31.76857948,2242.212646,30,3,Vihiga
2013,Moist Transitional,0,1,0,58,37,7,8,0.405000001,1,27.16049385,0,1,1,33.0223999,2106.080322,30,3,Vihiga
2010,Moist Transitional,0,1,0,56,28,7,2,0.810000002,1,611.111084,0,0,1,31.76857948,2242.212646,15,4,Vihiga
2013,Moist Transitional,0,1,0,59,31,10,6,0.151875004,1,2074.073975,0,1,1,33.0223999,2106.080322,15,4,Vihiga
2010,Moist Transitional,0,1,0,70,36,8,10,1.215000033,1,444.4444275,0,0,1,31.76857948,2242.212646,5,15,Vihiga
2013,Moist Transitional,0,1,0,45,16,8,9,0.607500017,1,289.7119141,0,0,1,33.0223999,2106.080322,5,15,Vihiga
2010,Moist Transitional,0,1,0,45,15,7,8,0.162000001,1,555.555542,1,0,1,31.76857948,2242.212646,5,9,Vihiga
2013,Moist Transitional,1,1,0,52,30,12,8,0.303750008,1,740.7407227,1,0,1,33.0223999,2106.080322,5,9,Vihiga
2010,Moist Transitional,0,1,0,37,10,7,4,0.202500001,1,111.1111145,1,0,1,31.76857948,2242.212646,6,2,Vihiga
2013,Moist Transitional,1,1,0,38,16,12,9,1.721250057,1,444.4444275,1,1,1,33.0223999,2106.080322,6,2,Vihiga
2010,Moist Transitional,1,1,0,58,32,6,6,0.303750008,1,296.2962952,0,0,1,33.91540146,2035.488892,90,12,Vihiga
2013,Moist Transitional,1,1,0,47,27,0,7,0.405000001,1,555.555542,0,1,1,35.3172493,2050.348877,90,12,Vihiga
2010,Moist Transitional,1,0,2,53,18,5,6,4.050000191,1,600,1,0,1,33.91540146,2035.488892,15,5,Vihiga
2013,Moist Transitional,1,0,2,56,21,5,5,2.430000067,1,748.9711914,1,1,1,35.3172493,2050.348877,15,5,Vihiga
2010,Moist Transitional,1,1,0,58,33,0,9,0.810000002,1,3444.444336,0,0,1,33.91540146,2035.488892,15,6,Vihiga
2013,Moist Transitional,1,1,0,61,36,0,8,0.405000001,1,3111.111084,0,1,1,35.3172493,2050.348877,15,6,Vihiga
2010,Moist Transitional,1,0,2,63,17,0,4,0.506250024,1,444.4444275,0,0,1,33.91540146,2035.488892,10,4,Vihiga
2013,Moist Transitional,1,0,2,65,20,3,7,0.405000001,1,444.444458,0,1,1,35.3172493,2050.348877,10,4,Vihiga
2010,Moist Transitional,0,1,0,43,7,0,3,0.70875001,1,126.9841232,0,0,1,33.15250015,1916.264893,30,5,Vihiga
2013,Moist Transitional,1,1,0,45,10,3,5,1.215000033,1,222.2222137,0,0,1,34.07830048,1688.119263,30,5,Vihiga
2010,Moist Transitional,1,1,0,48,17,7,6,0.445500016,1,1616.161499,1,0,1,33.91540146,2035.488892,25,1,Vihiga
2013,Moist Transitional,1,1,0,50,20,7,6,0.810000002,1,1333.333374,1,1,1,35.3172493,2050.348877,25,1,Vihiga
2010,Moist Transitional,0,1,0,46,32,8,6,0.10125,0,0,0,0,1,33.91540146,2035.488892,30,0.5,Vihiga
2013,Moist Transitional,1,1,0,49,20,6,6,0.405000001,1,358.0246887,0,1,1,35.3172493,2050.348877,30,0.5,Vihiga
2010,Moist Transitional,1,1,0,73,41,7,3,1.215000033,1,259.2592468,0,0,1,33.15250015,1916.264893,6,4,Vihiga
2013,Moist Transitional,1,0,2,40,20,0,3,0.785699964,1,795.4690552,0,1,1,34.07830048,1688.119263,6,4,Vihiga
2010,Moist Transitional,1,1,0,66,32,7,4,0.202500001,1,2222.222168,1,0,1,33.91540146,2035.488892,20,1,Vihiga
2013,Moist Transitional,1,0,0,65,34,4,7,1.316249967,1,1504.27356,1,1,1,35.3172493,2050.348877,20,1,Vihiga
2010,Moist Transitional,0,0,2,80,60,0,10,0.10125,0,222.222229,1,0,1,33.91540146,2035.488892,5,6,Vihiga
2013,Moist Transitional,1,1,0,78,52,4,5,0.405000001,1,888.888916,1,1,1,35.3172493,2050.348877,5,6,Vihiga
2010,Moist Transitional,1,1,0,66,44,7,6,0.70875001,1,634.9206543,1,0,1,26.63599968,3441.235352,30,3,Bungoma
2013,Moist Transitional,1,1,0,69,47,10,6,0.607500017,1,2074.073975,1,1,1,27.24107933,2948.339111,30,3,Bungoma
2010,Moist Transitional,1,1,0,56,39,10,11,0.303750008,1,2370.370361,1,0,1,26.63599968,3441.235352,5,0.5,Bungoma
2013,Moist Transitional,1,1,0,58,42,10,9,0.70875001,1,2158.730225,1,1,1,27.24107933,2948.339111,5,0.5,Bungoma
2010,Moist Transitional,1,1,0,63,27,12,9,4.050000191,1,4444.444336,1,1,1,26.63599968,3441.235352,15,1,Bungoma
2013,Moist Transitional,1,1,0,65,30,12,12,4.252500057,1,3854.673584,1,1,1,27.24107933,2948.339111,15,1,Bungoma
2010,Moist Transitional,1,1,0,38,15,10,9,0.405000001,1,4444.444336,1,1,1,26.63599968,3441.235352,60,5,Bungoma
2013,Moist Transitional,1,1,0,40,15,10,6,0.810000002,1,2777.777832,1,1,1,27.24107933,2948.339111,60,5,Bungoma
2010,Moist Transitional,1,1,0,46,17,12,7,3.442500114,1,1742.919312,1,0,1,29.91963959,7582.683105,30,2.5,Bungoma
2013,Moist Transitional,1,1,0,49,20,12,7,5.872499943,1,2452.107422,1,1,1,29.44475937,6511.212402,30,2.5,Bungoma
2010,Moist Transitional,1,1,0,50,15,19,10,3.24000001,1,2777.777832,1,0,1,26.63599968,3441.235352,5,2.5,Bungoma
2013,Moist Transitional,1,1,0,52,17,21,10,3.644999981,1,2098.765381,1,1,1,27.24107933,2948.339111,5,2.5,Bungoma
2010,Moist Transitional,1,1,0,37,13,12,7,2.025000095,1,3555.55542,1,1,1,26.63599968,3441.235352,45,1.5,Bungoma
2013,Moist Transitional,1,1,0,39,16,12,8,2.025000095,1,3866.666504,1,1,1,27.24107933,2948.339111,45,1.5,Bungoma
2010,Moist Transitional,1,1,0,42,19,5,11,2.430000067,1,2962.962891,1,0,1,26.63599968,3441.235352,15,1,Bungoma
2013,Moist Transitional,1,1,0,45,22,8,10,3.847500086,1,4421.052734,1,1,1,27.24107933,2948.339111,15,1,Bungoma
2010,Moist Transitional,1,1,0,53,25,7,6,1.113749981,1,1696.969727,1,1,1,26.63599968,3441.235352,30,2,Bungoma
2013,Moist Transitional,1,1,0,55,27,7,10,1.215000033,1,740.7407227,1,1,1,27.24107933,2948.339111,30,2,Bungoma
2010,Moist Transitional,1,1,0,88,50,2,7,2.430000067,1,1111.111084,1,0,1,26.63599968,3441.235352,20,2,Bungoma
2013,Moist Transitional,1,1,0,91,40,1,9,1.012500048,1,533.333313,1,1,1,27.24107933,2948.339111,20,2,Bungoma
2010,Moist Transitional,1,0,2,62,41,12,11,0.607500017,1,2074.073975,1,1,1,30.74896049,3192.415527,5,10,Bungoma
2013,Moist Transitional,1,0,2,65,44,12,11,0.253125012,1,2133.333252,1,1,1,31.64443016,2809.137939,5,10,Bungoma
2010,Moist Transitional,1,0,2,40,23,8,8,0.607500017,1,740.7407227,1,0,1,30.74896049,3192.415527,30,6,Bungoma
2013,Moist Transitional,0,0,2,43,26,8,8,0.202500001,1,6666.666504,1,1,1,31.64443016,2809.137939,30,6,Bungoma
2010,Moist Transitional,1,1,0,41,20,0,8,0.405000001,1,2444.444336,0,0,1,30.74896049,3192.415527,60,3,Bungoma
2013,Moist Transitional,1,1,0,41,11,0,8,0.405000001,1,34.56790161,1,1,1,31.64443016,2809.137939,60,3,Bungoma
